Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#26,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#34,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#43,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#52,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#62,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#71,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#76,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#77,115,116,117,0.0037,0.5501,0.0611,0.0150
org.mockito.Answers#78,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Matchers#100,-1,-1,-1,0.0037,0.5501,0.0611,0.0150
org.mockito.Mockito#1018,-1,-1,-1,0.0037,0.5503,0.0611,0.0150
org.mockito.Mockito#1031,-1,-1,-1,0.0037,0.5503,0.0611,0.0150
org.mockito.Mockito#1118,-1,-1,-1,0.0037,0.5503,0.0611,0.0150
org.mockito.Mockito#1152,-1,-1,-1,0.0037,0.5503,0.0611,0.0150
org.mockito.Mockito#1162,15,14,16,0.0039,0.5626,0.0443,0.0078
org.mockito.Mockito#1257,15,14,16,0.0606,0.9547,0.2462,0.2581
org.mockito.Mockito#1284,15,14,16,0.0039,0.5607,0.0624,0.0156
org.mockito.Mockito#2286,15,14,16,0.0038,0.5519,0.0613,0.0151
org.mockito.Mockito#975,-1,-1,-1,0.0037,0.5503,0.0611,0.0150
org.mockito.Mockito#986,-1,-1,-1,0.0037,0.5503,0.0611,0.0150
org.mockito.MockitoAnnotations#101,531,532,533,0.0025,0.4529,0.0435,0.0076
org.mockito.MockitoAnnotations#102,211,210,212,0.0025,0.4531,0.0436,0.0076
org.mockito.MockitoAnnotations#103,212,205,213,0.0025,0.4531,0.0436,0.0076
org.mockito.MockitoAnnotations#108,750,747,493,0.0025,0.4531,0.0436,0.0076
org.mockito.MockitoAnnotations#109,-1,-1,-1,0.0025,0.4531,0.0436,0.0076
org.mockito.MockitoAnnotations#112,129,3556,3550,0.0025,0.4529,0.0435,0.0076
org.mockito.MockitoAnnotations#114,3550,3551,1561,0.0025,0.4529,0.0435,0.0076
org.mockito.MockitoAnnotations#117,-1,-1,-1,0.0025,0.4531,0.0436,0.0076
