Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.joda.time.Chronology#63,-1,-1,-1,0.0029,0.5173,0.0537,0.0203
org.joda.time.DateTime#516,65,64,66,0.0062,0.6963,0.0785,0.0434
org.joda.time.DateTime#518,-1,-1,-1,0.0062,0.6969,0.0786,0.0435
org.joda.time.DateTime#527,15,14,16,0.0063,0.7014,0.0794,0.0445
org.joda.time.DateTimeField#33,-1,-1,-1,0.0029,0.5185,0.0539,0.0204
org.joda.time.DateTimeFieldType#100,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#103,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#106,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#110,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#113,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#116,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#119,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#122,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#125,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#128,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#131,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#134,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#137,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#140,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#153,106,271,272,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#154,272,270,273,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#155,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#164,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#173,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#182,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#191,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#200,15,14,16,0.0029,0.5185,0.0539,0.0204
org.joda.time.DateTimeFieldType#209,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#218,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#227,15,14,16,0.0029,0.5185,0.0539,0.0204
org.joda.time.DateTimeFieldType#236,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#245,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#254,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#264,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#273,15,14,16,0.0029,0.5185,0.0539,0.0204
org.joda.time.DateTimeFieldType#282,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#291,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#300,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#309,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#318,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#327,15,14,16,0.0029,0.5185,0.0539,0.0204
org.joda.time.DateTimeFieldType#336,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#345,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#354,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#363,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#444,106,105,104,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#445,104,1382,1384,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#446,1384,1630,98,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#447,98,97,13,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#448,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#452,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#457,15,14,16,0.0029,0.5186,0.0539,0.0204
org.joda.time.DateTimeFieldType#480,6507,-1,-1,0.0066,0.7107,0.0812,0.0465
org.joda.time.DateTimeFieldType#482,-1,-1,11607,0.0066,0.7107,0.0812,0.0465
org.joda.time.DateTimeFieldType#492,-1,-1,-1,0.0092,0.7738,0.0957,0.0647
org.joda.time.DateTimeFieldType#496,-1,-1,-1,0.0092,0.7740,0.0958,0.0648
org.joda.time.DateTimeFieldType#498,-1,-1,-1,0.0097,0.7843,0.0987,0.0688
org.joda.time.DateTimeFieldType#516,-1,-1,-1,0.0097,0.7834,0.0984,0.0684
org.joda.time.DateTimeFieldType#520,-1,-1,-1,0.0100,0.7886,0.0999,0.0706
org.joda.time.DateTimeFieldType#522,-1,-1,-1,0.0167,0.8624,0.1291,0.1186
org.joda.time.DateTimeFieldType#524,-1,-1,-1,0.0114,0.8101,0.1068,0.0807
org.joda.time.DateTimeFieldType#73,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#76,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#79,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#82,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#85,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#88,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#91,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#94,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeFieldType#97,-1,-1,-1,0.0029,0.5183,0.0539,0.0204
org.joda.time.DateTimeUtils#129,49,201,203,0.0032,0.5446,0.0568,0.0226
org.joda.time.DateTimeUtils#130,203,202,204,0.0032,0.5446,0.0568,0.0226
org.joda.time.DateTimeUtils#133,-1,-1,-1,0.0032,0.5446,0.0568,0.0226
org.joda.time.DateTimeUtils#146,99,100,102,0.0117,0.8142,0.1082,0.0829
org.joda.time.DateTimeUtils#149,102,101,103,0.0123,0.8214,0.1108,0.0870
org.joda.time.DateTimeUtils#164,41,520,517,0.0123,0.8219,0.1110,0.0873
org.joda.time.DateTimeUtils#167,517,1145,158,0.0129,0.8287,0.1136,0.0916
org.joda.time.DateTimeUtils#168,158,157,114,0.0129,0.8287,0.1136,0.0916
org.joda.time.DateTimeUtils#171,114,113,103,0.0129,0.8287,0.1136,0.0916
org.joda.time.DateTimeUtils#252,99,100,102,0.0030,0.5285,0.0550,0.0212
org.joda.time.DateTimeUtils#255,102,101,103,0.0032,0.5416,0.0564,0.0224
org.joda.time.DateTimeUtils#269,99,100,102,0.0074,0.7343,0.0861,0.0523
org.joda.time.DateTimeUtils#272,102,101,103,0.0074,0.7345,0.0862,0.0524
org.joda.time.DateTimeUtils#35,-1,-1,-1,0.0028,0.5051,0.0525,0.0193
org.joda.time.DateTimeUtils#37,-1,-1,-1,0.0028,0.5051,0.0525,0.0193
org.joda.time.DateTimeUtils#393,-1,-1,-1,0.0028,0.5051,0.0525,0.0193
org.joda.time.DateTimeUtils#414,-1,-1,-1,0.0032,0.5449,0.0568,0.0227
org.joda.time.DateTimeUtils#415,115,116,117,0.0032,0.5449,0.0568,0.0227
org.joda.time.DateTimeUtils#416,-1,-1,-1,0.0032,0.5449,0.0568,0.0227
org.joda.time.DateTimeUtils#68,211,210,212,0.0032,0.5446,0.0568,0.0226
org.joda.time.DateTimeUtils#69,212,205,213,0.0032,0.5446,0.0568,0.0226
org.joda.time.DateTimeUtils#70,-1,-1,-1,0.0032,0.5446,0.0568,0.0226
org.joda.time.DateTimeUtils#82,211,210,212,0.0032,0.5449,0.0568,0.0227
org.joda.time.DateTimeUtils#83,212,205,213,0.0032,0.5449,0.0568,0.0227
org.joda.time.DateTimeUtils#84,-1,-1,-1,0.0032,0.5449,0.0568,0.0227
org.joda.time.DateTimeZone#1009,151,5040,158,0.0091,0.7721,0.0953,0.0641
org.joda.time.DateTimeZone#1011,158,157,114,0.0091,0.7721,0.0953,0.0641
org.joda.time.DateTimeZone#1014,114,113,103,0.0091,0.7721,0.0953,0.0641
org.joda.time.DateTimeZone#115,208,207,209,0.0027,0.5003,0.0520,0.0189
org.joda.time.DateTimeZone#116,209,206,95,0.0027,0.5003,0.0520,0.0189
org.joda.time.DateTimeZone#117,-1,-1,-1,0.0027,0.5003,0.0520,0.0189
org.joda.time.DateTimeZone#1250,15,14,16,0.0030,0.5306,0.0552,0.0214
org.joda.time.DateTimeZone#133,49,111,112,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#134,112,110,114,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#135,1154,1152,1155,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#136,72,71,73,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#137,73,68,74,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#138,1058,4068,4070,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#141,49,201,203,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#142,203,202,204,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#143,115,116,117,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#147,-1,-1,-1,0.0029,0.5142,0.0534,0.0200
org.joda.time.DateTimeZone#148,7334,7333,2321,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#153,-1,-1,-1,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#154,4536,5287,5290,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#157,5290,5289,428,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#159,-1,-1,-1,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#161,114,113,103,0.0029,0.5141,0.0534,0.0200
org.joda.time.DateTimeZone#174,49,48,51,0.0030,0.5292,0.0550,0.0213
org.joda.time.DateTimeZone#175,51,-1,7187,0.0030,0.5292,0.0550,0.0213
org.joda.time.DateTimeZone#178,7187,-1,1958,0.0030,0.5292,0.0550,0.0213
org.joda.time.DateTimeZone#181,1958,1956,1973,0.0030,0.5292,0.0550,0.0213
org.joda.time.DateTimeZone#182,115,116,117,0.0030,0.5292,0.0550,0.0213
org.joda.time.DateTimeZone#183,-1,-1,-1,0.0030,0.5292,0.0550,0.0213
org.joda.time.DateTimeZone#184,-1,-1,-1,0.0030,0.5292,0.0550,0.0213
org.joda.time.DateTimeZone#204,76,173,175,0.0027,0.5013,0.0521,0.0190
org.joda.time.DateTimeZone#207,175,571,156,0.0027,0.5013,0.0521,0.0190
org.joda.time.DateTimeZone#210,156,605,153,0.0027,0.5013,0.0521,0.0190
org.joda.time.DateTimeZone#211,153,-1,8423,0.0027,0.5013,0.0521,0.0190
org.joda.time.DateTimeZone#212,15,14,16,0.0027,0.5014,0.0521,0.0190
