Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang3.StringUtils#181,-1,-1,-1,0.0833,0.8878,0.2887,0.0909
org.apache.commons.lang3.StringUtils#257,2279,2281,2283,0.0909,0.8969,0.3015,0.1000
org.apache.commons.lang3.StringUtils#260,2283,2282,2050,0.0909,0.8969,0.3015,0.1000
org.apache.commons.lang3.StringUtils#261,135,134,136,0.0909,0.8969,0.3015,0.1000
org.apache.commons.lang3.StringUtils#262,15,14,16,0.0909,0.8969,0.3015,0.1000
org.apache.commons.lang3.math.NumberUtils#34,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#36,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#38,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#40,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#42,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#44,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#451,76,173,175,0.1000,0.9063,0.3162,0.1111
org.apache.commons.lang3.math.NumberUtils#454,175,281,283,0.1000,0.9063,0.3162,0.1111
org.apache.commons.lang3.math.NumberUtils#458,283,713,164,0.1000,0.9063,0.3162,0.1111
org.apache.commons.lang3.math.NumberUtils#459,164,714,716,0.1000,0.9063,0.3162,0.1111
org.apache.commons.lang3.math.NumberUtils#46,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#460,716,715,718,0.1000,0.9063,0.3162,0.1111
org.apache.commons.lang3.math.NumberUtils#461,135,134,136,0.1000,0.9063,0.3162,0.1111
org.apache.commons.lang3.math.NumberUtils#462,1044,280,1690,0.2500,0.9667,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#463,1690,1689,540,0.2500,0.9667,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#466,718,717,720,0.1000,0.9063,0.3162,0.1111
org.apache.commons.lang3.math.NumberUtils#467,49,48,51,0.2500,0.9667,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#468,51,169,171,0.2500,0.9667,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#471,171,170,133,0.2500,0.9667,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#474,133,126,103,0.2500,0.9667,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#48,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#50,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#52,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#54,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#56,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#58,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#60,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#62,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#64,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#66,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#68,-1,-1,-1,0.0114,0.5000,0.1066,0.0115
org.apache.commons.lang3.math.NumberUtils#680,99,100,102,0.2000,0.9560,0.4472,0.2500
org.apache.commons.lang3.math.NumberUtils#684,102,101,103,0.2000,0.9560,0.4472,0.2500
