Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.AdditionalAnswers#26,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.AdditionalAnswers#27,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.AdditionalAnswers#28,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.Answers#26,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#34,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#43,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#52,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#62,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#71,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#76,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#77,115,116,117,0.0400,0.5000,0.2000,0.0417
org.mockito.Answers#78,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.ArgumentMatcher#60,-1,-1,-1,0.1429,0.8000,0.3780,0.1667
org.mockito.Matchers#100,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Mockito#1018,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Mockito#1031,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Mockito#1118,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Mockito#1152,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Mockito#975,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.Mockito#986,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.exceptions.Reporter#47,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.MockitoCore#41,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.MockitoCore#43,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.MockitoCore#44,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.MockitoCore#45,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.GlobalConfiguration#22,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.DefaultPluginSwitch#5,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginFinder#14,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginFinder#15,115,116,117,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginFinder#16,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginFinder#19,2539,2538,2540,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginFinder#39,2540,2532,168,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#16,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#17,115,116,117,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#18,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#24,49,1588,1621,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#25,1621,1589,1483,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#33,15,14,16,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#46,49,191,193,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#47,193,4979,1601,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#52,115,116,117,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#55,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#58,49,111,112,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#59,112,110,114,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginLoader#64,114,113,103,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginRegistry#12,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginRegistry#15,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginRegistry#33,15,14,16,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginRegistry#7,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.PluginRegistry#9,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.Plugins#11,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.configuration.plugins.Plugins#27,15,14,16,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.creation.cglib.CglibMockMaker#19,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.creation.cglib.MockitoNamingPolicy#11,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.creation.cglib.MockitoNamingPolicy#9,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.creation.cglib.SerializableMockitoMethodProxy#13,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.creation.cglib.SerializableNoOp#15,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.creation.cglib.SerializableNoOp#18,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.exceptions.stacktrace.DefaultStackTraceCleanerProvider#9,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.matchers.Any#17,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.Any#19,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.AnyVararg#13,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.AnyVararg#16,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.NotNull#17,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.NotNull#19,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.NotNull#21,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.Null#17,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.Null#19,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.matchers.Null#20,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.progress.ThreadSafeMockingProgress#15,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.progress.ThreadSafeMockingProgress#18,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.InvocationContainerImpl#23,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.answers.CallsRealMethods#35,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.answers.ReturnsArgumentAt#36,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.answers.ReturnsArgumentAt#37,115,116,117,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.answers.ReturnsArgumentAt#38,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.answers.ReturnsArgumentAt#65,99,100,102,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.answers.ReturnsArgumentAt#68,102,101,103,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#20,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#23,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#24,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#25,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#26,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#27,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#32,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#33,115,116,117,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.Answers#34,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.mockito.internal.stubbing.defaultanswers.GloballyConfiguredAnswer#19,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#163,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsDeepStubs#43,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#54,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#57,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsEmptyValues#58,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsMocks#14,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsMocks#17,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsMocks#18,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#48,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsMoreEmptyValues#51,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls#36,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls#40,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.stubbing.defaultanswers.ReturnsSmartNulls#55,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.util.MockUtil#22,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.util.MockUtil#24,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.util.ObjectMethodsGuru#13,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.util.Primitives#13,-1,-1,-1,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#14,-1,-1,-1,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#58,208,1928,1930,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#59,1930,2683,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#60,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#61,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#62,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#63,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#64,686,697,487,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#65,487,482,95,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#69,208,1928,1930,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#70,1930,2683,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#71,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#72,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#73,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#74,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#75,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#76,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#78,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#79,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#80,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#81,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#82,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#83,686,685,686,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#84,686,697,487,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#85,487,482,95,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Primitives#86,-1,-1,-1,0.1250,0.7742,0.3536,0.1429
org.mockito.internal.util.Timer#3,-1,-1,-1,0.0667,0.6316,0.2582,0.0714
org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet#32,-1,-1,-1,0.0417,0.5106,0.2041,0.0435
org.mockito.internal.util.collections.Iterables#16,2398,9849,9850,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.util.collections.Iterables#17,9850,9831,60,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.util.collections.Iterables#20,60,59,61,0.0400,0.5000,0.2000,0.0417
org.mockito.internal.util.reflection.AccessibilityChanger#9,-1,-1,-1,0.0417,0.5106,0.2041,0.0435
org.mockito.mock.SerializableMode#14,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.mock.SerializableMode#19,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.mock.SerializableMode#24,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.mock.SerializableMode#8,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
org.mockito.mock.SerializableMode#9,-1,-1,-1,0.0400,0.5000,0.2000,0.0417
