Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang3.ArrayUtils#103,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#107,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#111,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#115,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#119,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#123,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#127,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#1627,15,14,16,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#1645,76,596,598,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#1646,15,14,16,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#1730,15,14,16,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#55,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#59,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#63,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#67,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#71,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#75,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#79,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#83,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#87,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#91,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#95,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.ArrayUtils#99,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#104,-1,-1,-1,0.0225,0.5000,0.2108,0.0460
org.apache.commons.lang3.builder.HashCodeBuilder#107,15,14,16,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#137,15,14,16,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#152,15,14,16,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#173,1261,1259,1263,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#174,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.builder.HashCodeBuilder#177,472,2156,2158,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#178,2158,9725,3048,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#179,3048,9724,773,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#180,773,741,742,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#181,135,134,136,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#186,90,447,445,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#187,445,446,401,0.1250,0.8627,0.3536,0.1429
org.apache.commons.lang3.builder.HashCodeBuilder#192,-1,-1,-1,0.1250,0.8627,0.3536,0.1429
