Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang.BooleanUtils#656,76,14794,14796,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#657,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#659,14796,-1,-1,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#660,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#662,-1,-1,-1,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#664,55,311,313,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#665,313,312,288,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#666,288,274,179,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#671,49,48,51,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#672,51,50,52,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#673,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#677,52,39,53,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#678,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#684,49,48,51,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#685,51,50,52,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#686,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#691,52,39,53,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#692,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang.BooleanUtils#699,-1,-1,310,1.0000,1.0000,1.0000,Infinity
