Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.mockito.Answers#25,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#34,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#43,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#52,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#62,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#71,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#76,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#77,115,116,117,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#78,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Answers#81,15,14,16,0.0061,0.5112,0.0780,0.0367
org.mockito.ArgumentMatcher#60,-1,-1,-1,0.0039,0.4040,0.0363,0.0079
org.mockito.Matchers#107,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Mockito#1075,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Mockito#1109,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Mockito#1216,15,14,16,0.1304,0.9624,0.3612,0.9000
org.mockito.Mockito#1243,15,14,16,0.0063,0.5206,0.0795,0.0381
org.mockito.Mockito#2161,15,14,16,0.0061,0.5128,0.0782,0.0370
org.mockito.Mockito#932,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Mockito#943,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Mockito#975,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.Mockito#988,-1,-1,-1,0.0061,0.5112,0.0780,0.0367
org.mockito.configuration.DefaultMockitoConfiguration#20,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.exceptions.Reporter#44,-1,-1,-1,0.0059,0.5044,0.0770,0.0357
org.mockito.internal.MockitoCore#37,-1,-1,-1,0.0061,0.5105,0.0779,0.0366
org.mockito.internal.MockitoCore#39,-1,-1,-1,0.0061,0.5105,0.0779,0.0366
org.mockito.internal.MockitoCore#40,-1,-1,-1,0.0061,0.5105,0.0779,0.0366
org.mockito.internal.MockitoCore#41,-1,-1,-1,0.0061,0.5105,0.0779,0.0366
org.mockito.internal.MockitoCore#44,41,161,162,0.0061,0.5135,0.0784,0.0371
org.mockito.internal.MockitoCore#49,162,630,285,0.0061,0.5135,0.0784,0.0371
org.mockito.internal.MockitoCore#50,285,3047,1365,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.MockitoCore#51,1365,5884,490,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.MockitoCore#52,490,485,186,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.MockitoCore#53,186,185,88,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.configuration.ClassPathLoader#107,15,14,16,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#111,2539,2538,2540,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#114,2540,2532,168,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#122,49,191,193,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#123,193,4979,1601,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#129,115,116,117,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#132,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#134,12700,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#135,-1,-1,167,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#152,167,166,168,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#58,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#59,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#60,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#72,115,116,117,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#76,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#79,15,14,16,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.ClassPathLoader#94,15,14,16,0.0059,0.5044,0.0770,0.0357
org.mockito.internal.configuration.ClassPathLoader#99,15,14,16,0.0067,0.5358,0.0819,0.0405
org.mockito.internal.configuration.GlobalConfiguration#22,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#29,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#31,135,134,136,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#32,128,120,122,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#34,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#37,55,342,344,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#38,344,558,559,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#39,559,557,204,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#40,15,14,16,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.configuration.GlobalConfiguration#47,14060,14059,14061,0.0059,0.5044,0.0770,0.0357
org.mockito.internal.configuration.GlobalConfiguration#48,-1,-1,-1,0.0059,0.5044,0.0770,0.0357
org.mockito.internal.configuration.GlobalConfiguration#63,15,14,16,0.0061,0.5133,0.0783,0.0370
org.mockito.internal.creation.AbstractMockitoMethodProxy#7,-1,-1,-1,0.0092,0.6134,0.0959,0.0557
org.mockito.internal.creation.CglibMockMaker#19,-1,-1,-1,0.0059,0.5029,0.0767,0.0355
org.mockito.internal.creation.CglibMockMaker#22,189,188,190,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.creation.CglibMockMaker#23,190,187,179,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.creation.CglibMockMaker#28,99,100,102,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.creation.CglibMockMaker#32,102,101,103,0.0062,0.5143,0.0785,0.0372
org.mockito.internal.creation.CglibMockMaker#40,41,161,162,0.0080,0.5788,0.0893,0.0483
org.mockito.internal.creation.CglibMockMaker#43,162,421,422,0.0103,0.6394,0.1014,0.0623
org.mockito.internal.creation.CglibMockMaker#44,422,409,423,0.0103,0.6394,0.1014,0.0623
org.mockito.internal.creation.CglibMockMaker#45,423,406,114,0.0103,0.6394,0.1014,0.0623
org.mockito.internal.creation.CglibMockMaker#48,114,113,103,0.0103,0.6398,0.1014,0.0624
org.mockito.internal.creation.DelegatingMethod#11,-1,-1,-1,0.0091,0.6119,0.0956,0.0554
org.mockito.internal.creation.DelegatingMethod#15,-1,-1,-1,0.0091,0.6119,0.0956,0.0554
org.mockito.internal.creation.DelegatingMethod#16,4304,16211,16210,0.0091,0.6119,0.0956,0.0554
org.mockito.internal.creation.DelegatingMethod#17,16210,16212,4265,0.0091,0.6119,0.0956,0.0554
org.mockito.internal.creation.DelegatingMethod#18,-1,-1,-1,0.0091,0.6119,0.0956,0.0554
org.mockito.internal.creation.DelegatingMethod#25,15,14,16,0.0097,0.6265,0.0986,0.0589
org.mockito.internal.creation.DelegatingMethod#41,15,14,16,0.0097,0.6250,0.0983,0.0585
org.mockito.internal.creation.DelegatingMockitoMethodProxy#13,-1,-1,-1,0.0096,0.6246,0.0982,0.0584
org.mockito.internal.creation.DelegatingMockitoMethodProxy#14,115,116,117,0.0096,0.6246,0.0982,0.0584
org.mockito.internal.creation.DelegatingMockitoMethodProxy#15,-1,-1,-1,0.0096,0.6246,0.0982,0.0584
