Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.ConvergingAlgorithmImpl#61,-1,-1,-1,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#62,20,19,22,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#63,22,21,24,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#64,24,508,24,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#65,24,508,24,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#66,24,508,24,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#67,24,1151,98,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#68,98,97,13,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#69,-1,-1,-1,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#78,115,116,117,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#79,-1,-1,-1,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#93,115,116,117,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.ConvergingAlgorithmImpl#94,-1,-1,-1,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.MathException#153,15,14,16,0.0769,0.8209,0.2774,0.0833
org.apache.commons.math.MathException#159,15,14,16,0.0769,0.8209,0.2774,0.0833
org.apache.commons.math.MathException#80,106,105,104,0.0769,0.8209,0.2774,0.0833
org.apache.commons.math.MathException#81,104,107,109,0.0769,0.8209,0.2774,0.0833
org.apache.commons.math.MathException#82,109,108,13,0.0769,0.8209,0.2774,0.0833
org.apache.commons.math.MathException#83,-1,-1,-1,0.0769,0.8209,0.2774,0.0833
org.apache.commons.math.analysis.solvers.BrentSolver#158,208,561,563,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#159,563,2005,1369,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#161,1369,1362,1315,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#163,1315,1314,633,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#164,633,634,635,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#167,635,1144,423,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#168,423,406,114,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#183,-1,-1,11098,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#185,115,116,117,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#195,114,113,103,0.0256,0.5914,0.1601,0.0263
org.apache.commons.math.analysis.solvers.BrentSolver#221,55,951,953,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#222,953,1422,782,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#224,782,-1,-1,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#225,-1,-1,13453,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#226,76,173,175,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#228,20,19,22,0.0263,0.5978,0.1622,0.0270
org.apache.commons.math.analysis.solvers.BrentSolver#229,22,21,24,0.0263,0.5978,0.1622,0.0270
org.apache.commons.math.analysis.solvers.BrentSolver#230,24,508,24,0.0263,0.5978,0.1622,0.0270
org.apache.commons.math.analysis.solvers.BrentSolver#231,24,508,24,0.0263,0.5978,0.1622,0.0270
org.apache.commons.math.analysis.solvers.BrentSolver#232,24,1151,98,0.0263,0.5978,0.1622,0.0270
org.apache.commons.math.analysis.solvers.BrentSolver#233,98,97,13,0.0263,0.5978,0.1622,0.0270
org.apache.commons.math.analysis.solvers.BrentSolver#235,175,281,283,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#239,85,70,87,0.0256,0.5914,0.1601,0.0263
org.apache.commons.math.analysis.solvers.BrentSolver#240,87,86,88,0.0256,0.5914,0.1601,0.0263
org.apache.commons.math.analysis.solvers.BrentSolver#242,283,623,422,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#243,422,1009,536,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#245,536,1045,1046,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#249,1046,2665,79,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#255,55,951,953,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#261,536,721,723,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#263,20,848,849,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#264,849,833,13,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#272,723,2992,1359,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#273,115,116,117,0.0286,0.6180,0.1690,0.0294
org.apache.commons.math.analysis.solvers.BrentSolver#275,115,116,117,0.0370,0.6790,0.1925,0.0385
org.apache.commons.math.analysis.solvers.BrentSolver#277,1359,1357,53,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#285,20,848,849,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#286,849,833,13,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#290,79,2662,2638,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#291,2638,4076,2595,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#293,2595,5661,2869,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#294,115,116,117,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#300,2869,-1,5114,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#301,5114,7328,7329,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#302,20,19,22,0.0278,0.6111,0.1667,0.0286
org.apache.commons.math.analysis.solvers.BrentSolver#303,22,21,24,0.0278,0.6111,0.1667,0.0286
org.apache.commons.math.analysis.solvers.BrentSolver#304,24,1151,98,0.0278,0.6111,0.1667,0.0286
org.apache.commons.math.analysis.solvers.BrentSolver#305,98,97,13,0.0278,0.6111,0.1667,0.0286
org.apache.commons.math.analysis.solvers.BrentSolver#307,7329,7326,2609,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#308,-1,-1,-1,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#56,65,64,66,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.BrentSolver#57,-1,-1,-1,0.0250,0.5851,0.1581,0.0256
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#141,20,19,22,0.0256,0.5914,0.1601,0.0263
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#142,22,96,98,0.0256,0.5914,0.1601,0.0263
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#143,98,97,13,0.0256,0.5914,0.1601,0.0263
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#144,-1,-1,-1,0.0256,0.5914,0.1601,0.0263
org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl#165,20,848,849,0.0250,0.5851,0.1581,0.0256
