Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang.builder.EqualsBuilder#100,-1,-1,-1,0.0159,0.5000,0.1260,0.0161
org.apache.commons.lang.builder.EqualsBuilder#102,-1,-1,-1,0.0159,0.5000,0.1260,0.0161
org.apache.commons.lang.builder.EqualsBuilder#368,76,596,598,0.0217,0.5794,0.1474,0.0222
org.apache.commons.lang.builder.EqualsBuilder#371,598,621,604,0.0217,0.5794,0.1474,0.0222
org.apache.commons.lang.builder.EqualsBuilder#372,15,14,16,0.0625,0.8052,0.2500,0.0667
org.apache.commons.lang.builder.EqualsBuilder#374,604,603,156,0.0217,0.5794,0.1474,0.0222
org.apache.commons.lang.builder.EqualsBuilder#378,156,155,158,0.0217,0.5794,0.1474,0.0222
org.apache.commons.lang.builder.EqualsBuilder#379,158,157,114,0.0217,0.5794,0.1474,0.0222
org.apache.commons.lang.builder.EqualsBuilder#381,115,116,117,0.0500,0.7654,0.2236,0.0526
org.apache.commons.lang.builder.EqualsBuilder#408,114,113,103,0.0217,0.5794,0.1474,0.0222
org.apache.commons.lang.builder.EqualsBuilder#831,15,14,16,0.0161,0.5041,0.1270,0.0164
org.apache.commons.lang.builder.EqualsBuilder#92,-1,-1,-1,0.0159,0.5000,0.1260,0.0161
