Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.math.linear.AbstractRealMatrix#43,-1,-1,-1,0.0278,0.5000,0.1667,0.0286
org.apache.commons.math.linear.AbstractRealMatrix#44,115,116,117,0.0278,0.5000,0.1667,0.0286
org.apache.commons.math.linear.AbstractRealMatrix#45,-1,-1,-1,0.0278,0.5000,0.1667,0.0286
org.apache.commons.math.linear.AbstractRealMatrix#55,-1,-1,-1,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.AbstractRealMatrix#56,76,75,78,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.AbstractRealMatrix#603,55,951,953,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.AbstractRealMatrix#604,953,1363,1365,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.AbstractRealMatrix#605,1365,5884,490,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.AbstractRealMatrix#606,490,485,186,0.0351,0.5556,0.2626,0.0727
org.apache.commons.math.linear.AbstractRealMatrix#61,78,1165,1166,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.AbstractRealMatrix#611,128,120,122,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.AbstractRealMatrix#612,-1,-1,-1,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.AbstractRealMatrix#616,186,185,88,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.AbstractRealMatrix#66,1166,1164,428,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.AbstractRealMatrix#67,-1,-1,-1,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.AbstractRealMatrix#919,15,14,16,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#114,-1,-1,-1,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#115,135,134,136,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#118,41,520,517,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#121,517,836,835,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#122,835,973,151,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#125,151,3428,3429,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#126,3429,5018,1758,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#129,1758,15436,3473,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#130,135,134,136,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#136,3473,3472,462,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#138,-1,-1,-1,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#160,15,14,16,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#254,15,14,16,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#271,472,1122,1124,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#273,1124,1361,1315,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#274,1315,1314,633,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#275,633,661,663,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#276,663,954,430,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#277,430,408,220,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#278,55,412,429,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#279,429,3219,2719,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#280,2719,2717,755,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#281,216,1412,1426,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#282,1426,1425,461,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#283,115,116,117,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#285,461,460,462,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#289,220,219,221,0.0294,0.5147,0.1715,0.0303
org.apache.commons.math.linear.Array2DRowRealMatrix#314,135,134,136,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#315,76,173,175,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#320,175,571,156,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#325,156,972,835,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#326,835,973,151,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#330,151,4184,2079,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#331,2079,4185,225,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#334,225,5265,5267,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#335,5267,5266,1215,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#336,238,492,486,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#341,486,481,493,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#343,-1,-1,-1,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#347,-1,-1,-1,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#367,115,116,117,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.Array2DRowRealMatrix#372,-1,-1,-1,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.Array2DRowRealMatrix#373,-1,-1,-1,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.Array2DRowRealMatrix#404,15,14,16,0.0278,0.5000,0.1667,0.0286
org.apache.commons.math.linear.Array2DRowRealMatrix#410,15,14,16,0.0278,0.5000,0.1667,0.0286
org.apache.commons.math.linear.Array2DRowRealMatrix#482,55,500,502,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#483,502,1118,1120,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#484,1120,3140,3142,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#485,3142,3141,3144,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#486,216,1444,1455,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#487,1455,1454,755,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#488,128,120,122,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#491,3144,3143,221,0.0345,0.5556,0.1857,0.0357
org.apache.commons.math.linear.Array2DRowRealMatrix#622,128,120,122,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#623,-1,-1,-1,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#76,106,271,272,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.Array2DRowRealMatrix#77,272,270,273,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.Array2DRowRealMatrix#78,-1,-1,-1,0.0313,0.5303,0.1768,0.0323
org.apache.commons.math.linear.Array2DRowRealMatrix#94,-1,-1,-1,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#95,128,120,122,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.Array2DRowRealMatrix#96,-1,-1,-1,0.0286,0.5072,0.1690,0.0294
org.apache.commons.math.linear.ArrayRealVector#100,78,1165,1166,0.0435,0.6140,0.2085,0.0455
org.apache.commons.math.linear.ArrayRealVector#103,1166,1164,428,0.0435,0.6140,0.2085,0.0455
org.apache.commons.math.linear.ArrayRealVector#104,-1,-1,-1,0.0435,0.6140,0.2085,0.0455
