Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang3.text.translate.CharSequenceTranslator#105,-1,-1,-1,0.0455,0.3443,0.1543,0.0476
org.apache.commons.lang3.text.translate.CharSequenceTranslator#32,-1,-1,-1,0.0870,0.5000,0.2949,0.1905
org.apache.commons.lang3.text.translate.CharSequenceTranslator#54,1261,1259,1263,0.1000,0.5385,0.3162,0.2222
org.apache.commons.lang3.text.translate.CharSequenceTranslator#58,90,353,354,0.1000,0.5385,0.3162,0.2222
org.apache.commons.lang3.text.translate.CharSequenceTranslator#59,354,352,186,0.1000,0.5385,0.3162,0.2222
org.apache.commons.lang3.text.translate.CharSequenceTranslator#60,186,185,88,0.0500,0.3684,0.1622,0.0526
org.apache.commons.lang3.text.translate.CharSequenceTranslator#76,76,173,175,0.0909,0.5122,0.3015,0.2000
org.apache.commons.lang3.text.translate.CharSequenceTranslator#79,175,1252,453,0.0909,0.5122,0.3015,0.2000
org.apache.commons.lang3.text.translate.CharSequenceTranslator#82,453,5882,743,0.0909,0.5122,0.3015,0.2000
org.apache.commons.lang3.text.translate.CharSequenceTranslator#83,743,754,755,0.0909,0.5122,0.3015,0.2000
org.apache.commons.lang3.text.translate.CharSequenceTranslator#86,49,201,203,0.0909,0.5122,0.3015,0.2000
org.apache.commons.lang3.text.translate.CharSequenceTranslator#88,203,202,204,0.0909,0.5122,0.3015,0.2000
org.apache.commons.lang3.text.translate.CharSequenceTranslator#89,128,120,122,0.1333,0.6176,0.3651,0.3077
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#31,-1,-1,-1,0.0870,0.5000,0.2949,0.1905
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#38,49,111,112,0.1818,0.7000,0.4264,0.4444
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#40,112,110,114,0.1818,0.7000,0.4264,0.4444
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#41,55,951,953,0.3333,0.8400,0.5774,1.0000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#42,953,1092,635,0.3333,0.8400,0.5774,1.0000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#44,635,1093,626,0.3333,0.8400,0.5774,1.0000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#45,626,1094,413,0.1667,0.7241,0.3162,0.2000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#46,10015,10860,10862,0.3333,0.9130,0.5000,0.5000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#47,10862,10861,294,0.3333,0.9130,0.5000,0.5000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#52,413,1095,1097,0.1667,0.7241,0.3162,0.2000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#54,1097,1096,1099,0.1667,0.7241,0.3162,0.2000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#56,620,619,617,0.1667,0.7241,0.3162,0.2000
org.apache.commons.lang3.text.translate.NumericEntityUnescaper#82,114,113,103,0.2222,0.7500,0.4714,0.5714
