Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang3.math.Fraction#111,-1,-1,-1,0.0800,0.5000,0.2828,0.1739
org.apache.commons.lang3.math.Fraction#115,-1,-1,-1,0.0800,0.5000,0.2828,0.1739
org.apache.commons.lang3.math.Fraction#119,-1,-1,-1,0.0800,0.5000,0.2828,0.1739
org.apache.commons.lang3.math.Fraction#129,106,105,104,0.0800,0.5000,0.2828,0.1739
org.apache.commons.lang3.math.Fraction#130,104,107,109,0.0800,0.5000,0.2828,0.1739
org.apache.commons.lang3.math.Fraction#131,109,108,13,0.0800,0.5000,0.2828,0.1739
org.apache.commons.lang3.math.Fraction#132,-1,-1,-1,0.0800,0.5000,0.2828,0.1739
org.apache.commons.lang3.math.Fraction#147,76,319,321,0.0588,0.4340,0.1768,0.0625
org.apache.commons.lang3.math.Fraction#150,321,320,133,0.0588,0.4340,0.1768,0.0625
org.apache.commons.lang3.math.Fraction#151,82,81,84,0.1667,0.7419,0.3162,0.2000
org.apache.commons.lang3.math.Fraction#155,84,83,80,0.1667,0.7419,0.3162,0.2000
org.apache.commons.lang3.math.Fraction#156,80,67,13,0.1667,0.7419,0.3162,0.2000
org.apache.commons.lang3.math.Fraction#158,133,126,103,0.0588,0.4340,0.1768,0.0625
org.apache.commons.lang3.math.Fraction#215,76,596,598,0.1250,0.6571,0.2673,0.1429
org.apache.commons.lang3.math.Fraction#216,1,0,2,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang3.math.Fraction#218,598,600,602,0.1250,0.6571,0.2673,0.1429
org.apache.commons.lang3.math.Fraction#219,15,14,16,0.2500,0.8519,0.4082,0.3333
org.apache.commons.lang3.math.Fraction#222,602,601,604,0.1250,0.6571,0.2673,0.1429
org.apache.commons.lang3.math.Fraction#223,849,833,13,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang3.math.Fraction#225,604,9028,4941,0.1250,0.6571,0.2673,0.1429
org.apache.commons.lang3.math.Fraction#226,82,81,84,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang3.math.Fraction#228,1,0,2,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang3.math.Fraction#230,84,83,80,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang3.math.Fraction#231,80,67,13,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang3.math.Fraction#234,4941,4940,1066,0.1250,0.6571,0.2673,0.1429
