Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang3.StringUtils#163,-1,-1,-1,0.2000,0.9333,0.4472,0.2500
org.apache.commons.lang3.StringUtils#199,15,14,16,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.StringUtils#239,2279,2281,2283,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.StringUtils#240,15,14,16,0.5000,0.9825,0.7071,1.0000
org.apache.commons.lang3.StringUtils#242,2283,2282,2050,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.StringUtils#243,135,134,136,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.StringUtils#244,15,14,16,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#1295,803,2561,2560,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#1298,2560,2562,2050,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#1299,135,134,136,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#1303,2050,2049,221,0.2500,0.9492,0.5000,0.3333
org.apache.commons.lang3.math.NumberUtils#1320,41,161,162,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1321,15,14,16,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1323,162,630,285,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1324,285,631,633,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1325,633,632,633,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1326,633,632,633,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1327,633,632,633,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1328,633,634,635,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1330,635,629,628,1.0000,1.0000,1.0000,Infinity
org.apache.commons.lang3.math.NumberUtils#1331,628,636,638,1.0000,1.0000,1.0000,Infinity
