Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang.time.FastDateFormat#1001,357,503,505,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1002,505,504,507,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1003,507,506,24,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1004,24,508,24,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1005,24,509,511,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1006,511,510,513,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1007,513,512,514,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1081,-1,-1,-1,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1082,115,116,117,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1083,-1,-1,-1,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1089,15,14,16,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#110,-1,-1,-1,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#111,-1,-1,-1,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1112,-1,-1,-1,0.1818,0.6786,0.4264,0.4444
org.apache.commons.lang.time.FastDateFormat#1113,115,116,117,0.1818,0.6786,0.4264,0.4444
org.apache.commons.lang.time.FastDateFormat#1114,-1,-1,-1,0.1818,0.6786,0.4264,0.4444
org.apache.commons.lang.time.FastDateFormat#112,-1,-1,-1,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1120,15,14,16,0.1818,0.6786,0.4264,0.4444
org.apache.commons.lang.time.FastDateFormat#113,-1,-1,-1,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#114,-1,-1,-1,0.0952,0.5000,0.3086,0.2105
org.apache.commons.lang.time.FastDateFormat#1145,-1,-1,-1,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1146,20,848,849,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1147,849,833,13,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1148,-1,-1,-1,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1154,216,214,218,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1155,218,217,220,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1156,49,201,203,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1157,203,202,204,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1158,115,116,117,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1160,-1,-1,-1,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1161,220,219,221,0.1667,0.6552,0.4082,0.4000
org.apache.commons.lang.time.FastDateFormat#1176,-1,-1,-1,0.4000,0.8636,0.6325,1.3333
org.apache.commons.lang.time.FastDateFormat#1185,-1,-1,-1,0.4000,0.8636,0.6325,1.3333
org.apache.commons.lang.time.FastDateFormat#1186,115,116,117,0.4000,0.8636,0.6325,1.3333
org.apache.commons.lang.time.FastDateFormat#1187,-1,-1,-1,0.4000,0.8636,0.6325,1.3333
org.apache.commons.lang.time.FastDateFormat#1193,15,14,16,0.4000,0.8636,0.6325,1.3333
org.apache.commons.lang.time.FastDateFormat#1272,-1,-1,-1,0.1000,0.5135,0.3162,0.2222
org.apache.commons.lang.time.FastDateFormat#1273,82,81,84,0.1000,0.5135,0.3162,0.2222
org.apache.commons.lang.time.FastDateFormat#1277,84,83,80,0.1000,0.5135,0.3162,0.2222
org.apache.commons.lang.time.FastDateFormat#1278,80,67,13,0.1000,0.5135,0.3162,0.2222
org.apache.commons.lang.time.FastDateFormat#1279,-1,-1,-1,0.1000,0.5135,0.3162,0.2222
org.apache.commons.lang.time.FastDateFormat#1285,15,14,16,0.1000,0.5135,0.3162,0.2222
org.apache.commons.lang.time.FastDateFormat#1332,-1,-1,-1,0.0476,0.3333,0.1581,0.0500
org.apache.commons.lang.time.FastDateFormat#1333,115,116,117,0.0476,0.3333,0.1581,0.0500
org.apache.commons.lang.time.FastDateFormat#1334,-1,-1,-1,0.0476,0.3333,0.1581,0.0500
org.apache.commons.lang.time.FastDateFormat#1340,15,14,16,0.0476,0.3333,0.1581,0.0500
org.apache.commons.lang.time.FastDateFormat#1447,-1,-1,-1,0.3333,0.9048,0.5000,0.5000
org.apache.commons.lang.time.FastDateFormat#1448,115,116,117,0.3333,0.9048,0.5000,0.5000
org.apache.commons.lang.time.FastDateFormat#1449,-1,-1,-1,0.3333,0.9048,0.5000,0.5000
org.apache.commons.lang.time.FastDateFormat#1455,15,14,16,0.3333,0.9048,0.5000,0.5000
org.apache.commons.lang.time.FastDateFormat#1538,-1,-1,-1,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1539,20,19,22,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1540,22,21,24,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1541,24,1303,1329,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1542,1329,1734,526,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1544,526,516,74,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1548,20,848,849,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1549,849,833,13,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1551,-1,-1,-1,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1557,135,134,136,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1559,-1,-1,11098,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1560,15,14,16,0.5000,1.0000,0.7071,1.0000
org.apache.commons.lang.time.FastDateFormat#1708,-1,-1,-1,0.6667,0.9500,0.8165,4.0000
org.apache.commons.lang.time.FastDateFormat#1709,20,848,849,0.6667,0.9500,0.8165,4.0000
org.apache.commons.lang.time.FastDateFormat#1710,849,833,13,0.6667,0.9500,0.8165,4.0000
