Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.apache.commons.lang3.time.FastDateFormat#165,15,14,16,0.0204,0.5415,0.1021,0.0208
org.apache.commons.lang3.time.FastDateFormat#368,-1,-1,-1,0.0116,0.3978,0.0767,0.0118
org.apache.commons.lang3.time.FastDateFormat#369,20,848,849,0.0116,0.3978,0.0767,0.0118
org.apache.commons.lang3.time.FastDateFormat#370,849,833,13,0.0116,0.3978,0.0767,0.0118
org.apache.commons.lang3.time.FastDateFormat#371,-1,-1,-1,0.0116,0.3978,0.0767,0.0118
org.apache.commons.lang3.time.FastDateFormat#472,15,14,16,0.0476,0.7450,0.1581,0.0500
org.apache.commons.lang3.time.FastDateFormat#88,-1,-1,-1,0.0118,0.3978,0.1085,0.0238
org.apache.commons.lang3.time.FastDateFormat#91,15,14,16,0.0116,0.3978,0.0767,0.0118
org.apache.commons.lang3.time.FastDateParser#104,-1,-1,-1,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#105,20,19,22,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#106,22,3725,383,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#107,383,382,385,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#108,385,384,386,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#109,-1,-1,-1,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#116,20,766,768,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#118,768,1020,862,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#120,862,1021,1023,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#121,1023,1022,635,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#123,635,1024,870,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#124,870,1025,1027,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#128,1027,1026,1029,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#129,1029,1028,1031,0.0180,0.5045,0.1342,0.0367
org.apache.commons.lang3.time.FastDateParser#131,325,1277,1279,0.0180,0.5045,0.1342,0.0367
