Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.joda.time.Chronology#63,-1,-1,-1,0.0070,0.5086,0.0835,0.0492
org.joda.time.DateTime#470,65,64,66,0.0263,0.7992,0.1622,0.1892
org.joda.time.DateTime#472,-1,-1,-1,0.0264,0.7998,0.1625,0.1899
org.joda.time.DateTime#481,15,14,16,0.0282,0.8105,0.1680,0.2033
org.joda.time.DateTimeField#33,-1,-1,-1,0.0071,0.5119,0.0841,0.0498
org.joda.time.DateTimeFieldType#100,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#103,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#106,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#110,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#113,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#116,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#119,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#122,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#125,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#128,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#131,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#134,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#137,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#140,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#153,106,271,272,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#154,272,270,273,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#155,-1,-1,-1,0.0071,0.5117,0.0840,0.0498
org.joda.time.DateTimeFieldType#164,15,14,16,0.0071,0.5119,0.0841,0.0498
org.joda.time.DateTimeFieldType#173,15,14,16,0.0071,0.5119,0.0841,0.0498
