Line,Score,FlashScore,FixFreq,BlockFreq
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod#28,0.3333333333333333,1.6748309862624022,263,652
org.mockito.internal.invocation.realmethod.FilteredCGLIBProxyRealMethod#29,0.3333333333333333,0.3323974600197372,57,712
org.mockito.Mockito#731,0.010958904109589041,2.2469209819699216,7330,13545
org.mockito.internal.util.MockName#26,0.009685230024213076,1.7204486244009811,629,1518
org.mockito.internal.util.MockName#19,0.009685230024213076,1.3275875965128336,894,2796
org.mockito.internal.util.MockName#28,0.009685230024213076,1.1464074112501863,624,2260
org.mockito.internal.util.MockName#18,0.009685230024213076,0.8075579950304989,523,2689
org.mockito.internal.stubbing.OngoingStubbingImpl#25,0.008064516129032258,0.8807384054962095,329,1551
org.mockito.internal.stubbing.OngoingStubbingImpl#26,0.008064516129032258,0.5651922511259863,1031,7574
org.mockito.internal.invocation.Invocation#58,0.007782101167315175,2.2469209819699216,7330,13545
org.mockito.internal.stubbing.ConsecutiveStubbing#15,0.007751937984496124,2.1018710804075753,3985,7872
org.mockito.internal.stubbing.MockitoStubber#37,0.007633587786259542,2.1841785778927028,9199,17487
org.mockito.internal.stubbing.OngoingStubbingImpl#24,0.007633587786259542,0.5584709569857983,421,3130
org.mockito.internal.creation.jmock.ClassImposterizer#78,0.007561436672967864,0.990039508229131,1166,4890
org.mockito.internal.creation.jmock.ClassImposterizer#79,0.007561436672967864,0.8076074623788387,1275,6555
org.mockito.internal.creation.jmock.ClassImposterizer#120,0.007561436672967864,0.48408123628715205,596,5112
org.mockito.internal.creation.jmock.ClassImposterizer#119,0.007561436672967864,0.42122271567210023,14,138
org.mockito.internal.creation.jmock.ClassImposterizer#118,0.007561436672967864,0.33216419864428476,22,275
org.mockito.internal.creation.jmock.ClassImposterizer#117,0.007561436672967864,0.2651281316068178,109,1707
org.mockito.Mockito#1002,0.007462686567164179,2.2469209819699216,7330,13545
org.mockito.internal.MockitoCore#55,0.007462686567164179,1.4481560607714832,3018,8653
org.mockito.internal.verification.RegisteredInvocations#27,0.007352941176470588,2.1841785778927028,9199,17487
org.mockito.internal.invocation.Invocation#51,0.007246376811594203,1.08372714545937,889,3406
org.mockito.internal.invocation.Invocation#45,0.007246376811594203,0.5243120994836125,420,3326
org.mockito.internal.invocation.Invocation#57,0.007246376811594203,0.48290556899496484,413,3551
org.mockito.internal.invocation.Invocation#46,0.007246376811594203,0.370195827546148,417,4677
org.mockito.internal.invocation.Invocation#47,0.007246376811594203,0.36346867370456865,803,9173
org.mockito.internal.invocation.Invocation#48,0.007246376811594203,0.36346867370456865,803,9173
org.mockito.internal.invocation.Invocation#49,0.007246376811594203,0.36346867370456865,803,9173
org.mockito.internal.invocation.Invocation#50,0.007246376811594203,0.3317664405139683,367,4593
org.mockito.internal.invocation.SerializableMockitoMethod#44,0.007233273056057866,2.2469209819699216,7330,13545
org.mockito.internal.MockitoCore#44,0.007194244604316547,0.529587457326225,976,7652
org.mockito.internal.invocation.SerializableMockitoMethod#24,0.0071301247771836,1.08372714545937,889,3406
org.mockito.internal.invocation.SerializableMockitoMethod#19,0.0071301247771836,0.5243120994836125,420,3326
org.mockito.internal.invocation.SerializableMockitoMethod#20,0.0071301247771836,0.370195827546148,417,4677
org.mockito.internal.invocation.SerializableMockitoMethod#21,0.0071301247771836,0.36346867370456865,803,9173
org.mockito.internal.invocation.SerializableMockitoMethod#22,0.0071301247771836,0.36346867370456865,803,9173
org.mockito.internal.invocation.SerializableMockitoMethod#23,0.0071301247771836,0.3317664405139683,367,4593
org.mockito.internal.debugging.DebuggingInfo#46,0.0070921985815602835,1.319556405573186,116,365
org.mockito.internal.MockHandler#94,0.0070921985815602835,0.8807384054962095,329,1551
org.mockito.internal.debugging.DebuggingInfo#47,0.0070921985815602835,0.8545611374517393,92,447
org.mockito.internal.MockHandler#93,0.0070921985815602835,0.5584709569857983,421,3130
org.mockito.internal.MockitoCore#54,0.007042253521126761,1.5888451148962373,2128,5561
org.mockito.internal.stubbing.StubbedInvocationMatcher#27,0.006993006993006993,2.984663813905167,248,345
org.mockito.internal.stubbing.MockitoStubber#64,0.006993006993006993,2.2469209819699216,7330,13545
org.mockito.internal.debugging.Location#17,0.006944444444444444,2.475478445180984,220,369
org.mockito.internal.debugging.Location#26,0.006944444444444444,2.1018710804075753,3985,7872
org.mockito.internal.debugging.Location#22,0.006932409012131715,0.7314131706275594,727,4127
org.mockito.internal.debugging.Location#23,0.006932409012131715,0.7277007356378297,1050,5991
org.mockito.internal.debugging.Location#21,0.006932409012131715,0.5222136845679269,1669,13270
org.mockito.Mockito#835,0.006872852233676976,2.2469209819699216,7330,13545
org.mockito.internal.exceptions.base.StackTraceFilter#47,0.006872852233676976,2.1018710804075753,3985,7872
org.mockito.internal.util.CreationValidator#33,0.00686106346483705,2.2469209819699216,7330,13545
org.mockito.internal.exceptions.base.StackTraceFilter#39,0.006825938566552901,2.1018710804075753,3985,7872
org.mockito.internal.exceptions.base.StackTraceFilter#38,0.006825938566552901,0.49557780210891755,156,1307
org.mockito.internal.exceptions.base.StackTraceFilter#37,0.006825938566552901,0.42101231471522105,29,286
org.mockito.internal.exceptions.base.StackTraceFilter#35,0.0068143100511073255,3.321641986442848,28,35
org.mockito.internal.exceptions.base.StackTraceFilter#18,0.0068143100511073255,1.143147117302906,193,701
org.mockito.internal.exceptions.base.StackTraceFilter#19,0.0068143100511073255,0.8949798167211905,438,2032
org.mockito.internal.exceptions.base.StackTraceFilter#34,0.0068143100511073255,0.43263064946433616,72,691
org.mockito.internal.exceptions.base.StackTraceFilter#15,0.0068143100511073255,0.40888778418416727,1521,15445
org.mockito.internal.exceptions.base.StackTraceFilter#16,0.0068143100511073255,0.36430225545459255,1027,11705
org.mockito.internal.exceptions.base.StackTraceFilter#17,0.0068143100511073255,0.22245268258818982,373,6962
org.mockito.internal.stubbing.MockitoStubber#63,0.006802721088435374,2.4732277345773466,4863,8164
org.mockito.internal.MockitoCore#40,0.006802721088435374,1.0220659918131145,705,2864
org.mockito.internal.exceptions.base.StackTraceFilter#52,0.006802721088435374,0.7844468159865028,256,1355
org.mockito.internal.exceptions.base.StackTraceFilter#32,0.006802721088435374,0.5954493871045802,148,1032
org.mockito.internal.exceptions.base.StackTraceFilter#53,0.006802721088435374,0.5690630306723152,918,6698
org.mockito.internal.exceptions.base.StackTraceFilter#51,0.006802721088435374,0.5619319149997298,90,665
org.mockito.internal.MockitoCore#39,0.006802721088435374,0.5362641676850273,839,6496
org.mockito.internal.exceptions.base.StackTraceFilter#50,0.006802721088435374,0.5284729766297354,321,2522
